Balloon Bounder Cut-Down,
Balloon Ascent Technologies LLC,https://loonatec.com,,,,,,,,,,,

----- Settings -----
Hardware,v3,,,,,,,,,,,
Firmware,v7,,,,,,,,,,,
[MET=OFF], Mission Elapsed Time Trigger (1 to 1080 min),,,,,,,,,,,
[MAP=OFF], Min Atmospheric Pressure Trigger (8 to 1200 mBar),,,,,,,,,,,
[RDT=OFF], Rapid Descent Trigger ARM Pressure (8 to 1200 mBar),,,,,,,,,,,
[GAT=OFF], GPS Altitude Trigger (1 to 32500 m),,,,,,,,,,,
[GEO=1], GPS GeoFence Trigger (1 = Enabled),,,,,,,,,,,
   [GX1=-117.45346],    GPS Lon Min (-180 to 180),,,,,,,,,,,
   [GX2=-115.37704],    GPS Lon Max,,,,,,,,,,,
   [GY1=35.61093],    GPS Lat Min (-90 to 90),,,,,,,,,,,
   [GY2=37.17723],    GPS Lat Max,,,,,,,,,,,
[HSP=-10], Heater Set Point (-60 to 60 C),,,,,,,,,,,

----- Modules -----
Burn-wires,GOOD,,,,,,,,,,,
Pressure,GOOD,,,,,,,,,,,
GPS,GOOD,,,,,,,,,,,

----- Data -----
Time (s),SEF,HTR,GEO,Pres (mBar),Pres (kPa),Temp (C),Batt (V),Lat,Lon,Alt (m),Time (HH:MM:SS),Date (DDMMYY)
4245,,X,,259,25.9,-16,2.67,-116.18463,36.2791,10436.3,12:41:54,
4246,,X,,259,25.9,-16,2.67,-116.18479,36.27879,10442.6,12:41:55,
4247,,X,,259,25.9,-16,2.67,-116.18498,36.27847,10448.9,12:41:56,
4248,,X,,258,25.8,-16,2.67,-116.18516,36.27812,10455.5,12:41:57,
4249,,X,,258,25.8,-16,2.67,-116.18534,36.27777,10461.8,12:41:58,
4250,,X,,258,25.8,-17,2.67,-116.18549,36.27742,10468.2,12:41:59,
4251,,X,,258,25.8,-17,2.68,-116.18563,36.27707,10474.6,12:42:00,
4252,,X,,257,25.7,-17,2.68,-116.18577,36.27674,10481.2,12:42:01,
4253,,X,,257,25.7,-17,2.68,-116.18592,36.27642,10487.9,12:42:02,
4254,,X,,257,25.7,-17,2.68,-116.1861,36.27611,10494.6,12:42:03,
4255,,X,,256,25.6,-17,2.68,-116.18629,36.27579,10501.5,12:42:04,
4256,,X,,256,25.6,-17,2.68,-116.18649,36.27546,10508.9,12:42:05,
4257,,X,,256,25.6,-17,2.68,-116.18667,36.27511,10516.2,12:42:06,
4258,,X,,256,25.6,-17,2.68,-116.18684,36.27477,10523.4,12:42:07,
4259,,X,,255,25.5,-17,2.68,-116.18699,36.27444,10530.6,12:42:08,
4260,,X,,255,25.5,-17,2.68,-116.18714,36.27411,10538.1,12:42:09,
4261,,X,,255,25.5,-17,2.68,-116.1873,36.2738,10545.2,12:42:10,
4262,,X,,254,25.4,-17,2.68,-116.18748,36.2735,10552.4,12:42:11,
4263,,X,,254,25.4,-17,2.68,-116.18769,36.27319,10559.3,12:42:12,
4264,,X,,254,25.4,-17,2.68,-116.1879,36.27287,10566.6,12:42:13,
4265,,X,,253,25.3,-17,2.68,-116.18811,36.27253,10574,12:42:14,
4266,,X,,253,25.3,-17,2.68,-116.18829,36.27219,10581.2,12:42:15,
4267,,X,,253,25.3,-17,2.68,-116.18846,36.27184,10588.5,12:42:16,
4268,,X,,253,25.3,-17,2.68,-116.1886,36.27151,10595.6,12:42:17,
4269,,X,,252,25.2,-17,2.68,-116.18876,36.27119,10602.6,12:42:18,
4270,,X,,252,25.2,-17,2.68,-116.18893,36.27088,10610.1,12:42:19,
4271,,X,,252,25.2,-17,2.66,-116.18912,36.27058,10617,12:42:20,
4272,,X,,252,25.2,-17,2.66,-116.18933,36.27027,10623.7,12:42:21,
4273,,X,,251,25.1,-17,2.66,-116.18954,36.26995,10630.6,12:42:22,
4274,,X,,251,25.1,-17,2.66,-116.18975,36.26961,10637.9,12:42:23,
4275,,X,,251,25.1,-17,2.66,-116.18994,36.26927,10645.5,12:42:24,
4276,,X,,250,25,-17,2.66,-116.1901,36.26893,10653.3,12:42:25,
4277,,X,,250,25,-17,2.66,-116.19026,36.26862,10660.7,12:42:26,
4278,,X,,250,25,-18,2.66,-116.19043,36.26832,10668.1,12:42:27,
4279,,X,,250,25,-18,2.66,-116.19062,36.26802,10675.5,12:42:28,
4280,,X,,249,24.9,-18,2.66,-116.19082,36.26772,10682.5,12:42:29,
4281,,X,,249,24.9,-18,2.66,-116.19104,36.2674,10689.2,12:42:30,
4282,,X,,249,24.9,-18,2.66,-116.19125,36.26707,10696.3,12:42:31,
4283,,X,,249,24.9,-18,2.66,-116.19145,36.26672,10703.2,12:42:32,
4284,,X,,248,24.8,-18,2.66,-116.19161,36.26638,10710.1,12:42:33,
4285,,X,,248,24.8,-18,2.66,-116.19178,36.26605,10717.1,12:42:34,
4286,,X,,248,24.8,-18,2.66,-116.19195,36.26575,10723.9,12:42:35,
4287,,X,,247,24.7,-18,2.66,-116.19214,36.26544,10730.2,12:42:36,
4288,,X,,247,24.7,-18,2.66,-116.19234,36.26514,10737.3,12:42:37,
4289,,X,,247,24.7,-18,2.66,-116.19255,36.26482,10744.3,12:42:38,
4290,,X,,247,24.7,-18,2.66,-116.19277,36.26448,10751.2,12:42:39,
4291,,X,,246,24.6,-18,2.64,-116.19297,36.26414,10758,12:42:40,
4292,,X,,246,24.6,-18,2.64,-116.19315,36.2638,10765,12:42:41,
4293,,X,,246,24.6,-18,2.64,-116.19333,36.26347,10772.1,12:42:42,
4294,,X,,245,24.5,-18,2.64,-116.19351,36.26316,10778.9,12:42:43,
4295,,X,,245,24.5,-18,2.64,-116.19372,36.26285,10786,12:42:44,
4296,,X,,245,24.5,-18,2.64,-116.19394,36.26254,10793.2,12:42:45,
4297,,X,,245,24.5,-19,2.64,-116.19418,36.26221,10799.8,12:42:46,
4298,,X,,245,24.5,-19,2.64,-116.19441,36.26187,10806.4,12:42:47,
4299,,X,,244,24.4,-19,2.64,-116.19462,36.26152,10813.3,12:42:48,
4300,,X,,244,24.4,-19,2.64,-116.19482,36.26118,10820.4,12:42:49,
4301,,X,,244,24.4,-19,2.66,-116.19501,36.26085,10827.8,12:42:50,
4302,,X,,244,24.4,-19,2.66,-116.19522,36.26054,10835.1,12:42:51,
4303,,X,,243,24.3,-19,2.66,-116.19544,36.26024,10842.1,12:42:52,
4304,,X,,243,24.3,-19,2.66,-116.19567,36.25992,10849.2,12:42:53,
4305,,X,,243,24.3,-19,2.66,-116.19592,36.25959,10856,12:42:54,
4306,,X,,242,24.2,-19,2.66,-116.19615,36.25925,10862.6,12:42:55,
4307,,X,,242,24.2,-19,2.66,-116.19638,36.2589,10869.6,12:42:56,
4308,,X,,242,24.2,-19,2.66,-116.19658,36.25856,10877.3,12:42:57,
4309,,X,,242,24.2,-19,2.66,-116.19679,36.25824,10884.7,12:42:58,
4310,,X,,241,24.1,-19,2.66,-116.197,36.25793,10892.4,12:42:59,
4311,,X,,241,24.1,-19,2.65,-116.19724,36.25762,10900,12:43:00,
4312,,X,,241,24.1,-19,2.65,-116.19749,36.2573,10907.4,12:43:01,
4313,,X,,240,24,-19,2.65,-116.19775,36.25697,10914.6,12:43:02,
4314,,X,,240,24,-19,2.65,-116.198,36.25662,10922,12:43:03,
4315,,X,,240,24,-19,2.65,-116.19824,36.25627,10929.5,12:43:04,
4316,,X,,240,24,-19,2.65,-116.19845,36.25593,10937.3,12:43:05,
4317,,X,,239,23.9,-19,2.65,-116.19867,36.25561,10945.1,12:43:06,
4318,,X,,239,23.9,-19,2.65,-116.19889,36.25531,10953,12:43:07,
4319,,X,,239,23.9,-19,2.65,-116.19914,36.255,10960.5,12:43:08,
4320,,X,,238,23.8,-20,2.65,-116.1994,36.25469,10968.1,12:43:09,
4321,,X,,238,23.8,-20,2.65,-116.19966,36.25436,10975.2,12:43:10,
4322,,X,,238,23.8,-20,2.65,-116.19992,36.25402,10982.4,12:43:11,
4323,,X,,238,23.8,-20,2.65,-116.20016,36.25367,10989.6,12:43:12,
4324,,X,,238,23.8,-20,2.65,-116.20039,36.25333,10996.7,12:43:13,
4325,,X,,237,23.7,-20,2.65,-116.2006,36.253,11003.6,12:43:14,
4326,,X,,237,23.7,-20,2.65,-116.20083,36.2527,11010.7,12:43:15,
4327,,X,,237,23.7,-20,2.65,-116.20108,36.25239,11017.9,12:43:16,
4328,,X,,236,23.6,-20,2.65,-116.20133,36.25209,11024.8,12:43:17,
4329,,X,,236,23.6,-20,2.65,-116.2016,36.25176,11031.6,12:43:18,
4330,,X,,236,23.6,-20,2.65,-116.20186,36.25143,11038.7,12:43:19,
4331,,X,,236,23.6,-20,2.65,-116.2021,36.25109,11046,12:43:20,
4332,,X,,235,23.5,-20,2.65,-116.20232,36.25076,11053.2,12:43:21,
4333,,X,,235,23.5,-20,2.65,-116.20253,36.25045,11060,12:43:22,
4334,,X,,235,23.5,-20,2.65,-116.20276,36.25015,11066.8,12:43:23,
4335,,X,,235,23.5,-20,2.65,-116.20301,36.24985,11073.6,12:43:24,
4336,,X,,235,23.5,-20,2.65,-116.20326,36.24954,11080.7,12:43:25,
4337,,X,,234,23.4,-20,2.65,-116.20353,36.24921,11087.9,12:43:26,
4338,,X,,234,23.4,-20,2.65,-116.20378,36.24886,11095.1,12:43:27,
4339,,X,,234,23.4,-20,2.65,-116.20401,36.24852,11102.1,12:43:28,
4340,,X,,233,23.3,-20,2.65,-116.20422,36.24819,11108.9,12:43:29,
4341,,X,,233,23.3,-20,2.64,-116.20443,36.24787,11115.7,12:43:30,
4342,,X,,233,23.3,-20,2.64,-116.20466,36.24756,11122.6,12:43:31,
4343,,X,,233,23.3,-20,2.64,-116.2049,36.24726,11129.7,12:43:32,
4344,,X,,232,23.2,-20,2.64,-116.20516,36.24694,11137.4,12:43:33,
4345,,X,,232,23.2,-20,2.64,-116.20541,36.2466,11144.8,12:43:34,
4346,,X,,232,23.2,-20,2.64,-116.20565,36.24625,11152.3,12:43:35,
4347,,X,,232,23.2,-20,2.64,-116.20587,36.24591,11160.1,12:43:36,
4348,,X,,231,23.1,-20,2.64,-116.20606,36.24557,11167.8,12:43:37,
4349,,X,,231,23.1,-20,2.64,-116.20626,36.24525,11175.1,12:43:38,
4350,,X,,231,23.1,-20,2.64,-116.20648,36.24494,11182,12:43:39,
4351,,X,,230,23,-21,2.63,-116.20671,36.24464,11189.1,12:43:40,
4352,,X,,230,23,-21,2.63,-116.20696,36.24431,11196.7,12:43:41,
4353,,X,,230,23,-21,2.63,-116.20721,36.24398,11203.8,12:43:42,
4354,,X,,230,23,-21,2.63,-116.20744,36.24362,11210.8,12:43:43,
4355,,X,,229,22.9,-21,2.63,-116.20766,36.24327,11217.9,12:43:44,
4356,,X,,229,22.9,-21,2.63,-116.20787,36.24293,11224.9,12:43:45,
4357,,X,,229,22.9,-21,2.63,-116.20806,36.2426,11231.5,12:43:46,
4358,,X,,229,22.9,-21,2.63,-116.20828,36.24229,11237.7,12:43:47,
4359,,X,,228,22.8,-21,2.63,-116.20851,36.24198,11244.1,12:43:48,
4360,,X,,228,22.8,-21,2.63,-116.20875,36.24165,11251.1,12:43:49,
4361,,X,,228,22.8,-21,2.63,-116.20899,36.24131,11258.9,12:43:50,
4362,,X,,228,22.8,-21,2.63,-116.20921,36.24095,11266.2,12:43:51,
4363,,X,,227,22.7,-21,2.63,-116.20941,36.2406,11273,12:43:52,
4364,,X,,227,22.7,-21,2.63,-116.2096,36.24025,11279.9,12:43:53,
4365,,X,,227,22.7,-21,2.63,-116.2098,36.23992,11286.7,12:43:54,
4366,,X,,227,22.7,-21,2.63,-116.21002,36.2396,11293.5,12:43:55,
4367,,X,,226,22.6,-21,2.63,-116.21025,36.23928,11300.6,12:43:56,
4368,,X,,226,22.6,-21,2.63,-116.21049,36.23894,11307.6,12:43:57,
4369,,X,,226,22.6,-21,2.63,-116.21073,36.2386,11314.5,12:43:58,
4370,,X,,226,22.6,-21,2.63,-116.21096,36.23824,11322,12:43:59,
4371,,X,,225,22.5,-22,2.62,-116.21117,36.23789,11329.9,12:44:00,
4372,,X,,225,22.5,-22,2.62,-116.21136,36.23755,11337.5,12:44:01,
4373,,X,,225,22.5,-22,2.62,-116.21156,36.23722,11344.7,12:44:02,
4374,,X,,224,22.4,-22,2.62,-116.21177,36.23691,11351.8,12:44:03,
4375,,X,,224,22.4,-22,2.62,-116.212,36.23659,11358.2,12:44:04,
4376,,X,,224,22.4,-22,2.62,-116.21224,36.23625,11364.3,12:44:05,
4377,,X,,224,22.4,-22,2.62,-116.2125,36.23591,11371.1,12:44:06,
4378,,X,,223,22.3,-22,2.62,-116.21273,36.23556,11378.2,12:44:07,
4379,,X,,223,22.3,-22,2.62,-116.21293,36.2352,11384.7,12:44:08,
4380,,X,,223,22.3,-22,2.62,-116.21313,36.23486,11391.3,12:44:09,
4381,,X,,223,22.3,-22,2.63,-116.21334,36.23453,11398,12:44:10,
4382,,X,,222,22.2,-22,2.63,-116.21355,36.2342,11398,12:44:11,271020
4383,,X,,222,22.2,-22,2.63,-116.21403,36.23352,11420.4,12:44:13,
4384,,X,,222,22.2,-22,2.63,-116.21427,36.23316,11427.6,12:44:14,
4385,,X,,222,22.2,-22,2.63,-116.21448,36.23279,11434.4,12:44:15,
4386,,X,,221,22.1,-22,2.63,-116.21469,36.23242,11441.3,12:44:16,
4387,,X,,221,22.1,-22,2.63,-116.21488,36.23207,11448.6,12:44:17,
4388,,X,,221,22.1,-22,2.63,-116.21508,36.23173,11455.9,12:44:18,
4389,,X,,221,22.1,-22,2.63,-116.2153,36.2314,11463,12:44:19,
4390,,X,,220,22,-23,2.63,-116.21553,36.23107,11470.3,12:44:20,
4391,,X,,220,22,-23,2.62,-116.21577,36.23071,11477.5,12:44:21,
4392,,X,,220,22,-23,2.62,-116.216,36.23035,11484.9,12:44:22,
4393,,X,,220,22,-23,2.62,-116.21622,36.22997,11492,12:44:23,
4394,,X,,219,21.9,-23,2.62,-116.21642,36.22959,11499.6,12:44:24,
4395,,X,,219,21.9,-23,2.62,-116.21661,36.22924,11507.4,12:44:25,
4396,,X,,219,21.9,-23,2.62,-116.21681,36.2289,11515,12:44:26,
4397,,X,,219,21.9,-23,2.62,-116.21702,36.22856,11522.3,12:44:27,
4398,,X,,218,21.8,-23,2.62,-116.21725,36.22822,11529.6,12:44:28,
4399,,X,,218,21.8,-23,2.62,-116.21748,36.22787,11537,12:44:29,
4400,,X,,218,21.8,-23,2.62,-116.2177,36.2275,11544.3,12:44:30,
4401,,X,,217,21.7,-23,2.62,-116.21791,36.22712,11551.8,12:44:31,
4402,,X,,217,21.7,-23,2.62,-116.2181,36.22674,11558.8,12:44:32,
4403,,X,,217,21.7,-23,2.62,-116.21829,36.22638,11566.3,12:44:33,
4404,,X,,217,21.7,-23,2.62,-116.21847,36.22604,11573.3,12:44:34,
4405,,X,,216,21.6,-23,2.62,-116.21868,36.22571,11579.9,12:44:35,
4406,,X,,216,21.6,-23,2.62,-116.2189,36.22537,11586.7,12:44:36,
4407,,X,,216,21.6,-23,2.62,-116.21913,36.22501,11593.5,12:44:37,
4408,,X,,216,21.6,-23,2.62,-116.21936,36.22464,11600.1,12:44:38,
4409,,X,,215,21.5,-23,2.62,-116.21957,36.22426,11606.8,12:44:39,
4410,,X,,215,21.5,-23,2.62,-116.21977,36.22389,11614.2,12:44:40,
4411,,X,,215,21.5,-23,2.62,-116.21995,36.22353,11621.8,12:44:41,
4412,,X,,215,21.5,-23,2.62,-116.22013,36.22319,11629.2,12:44:42,
4413,,X,,214,21.4,-23,2.62,-116.22034,36.22285,11636.2,12:44:43,
4414,,X,,214,21.4,-23,2.62,-116.22056,36.22251,11643.1,12:44:44,
4415,,X,,214,21.4,-23,2.62,-116.22079,36.22215,11650,12:44:45,
4416,,X,,214,21.4,-23,2.62,-116.22102,36.22177,11657.2,12:44:46,
4417,,X,,213,21.3,-23,2.62,-116.22122,36.22139,11664,12:44:47,
4418,,X,,213,21.3,-23,2.62,-116.22141,36.22101,11670.6,12:44:48,
4419,,X,,213,21.3,-23,2.62,-116.22159,36.22064,11677.9,12:44:49,
4420,,X,,213,21.3,-23,2.62,-116.22178,36.22028,11685.5,12:44:50,
4421,,X,,212,21.2,-23,2.62,-116.22199,36.21994,11693.1,12:44:51,
4422,,X,,212,21.2,-23,2.62,-116.22222,36.21958,11700.1,12:44:52,
4423,,X,,212,21.2,-23,2.62,-116.22245,36.21922,11707.1,12:44:53,
4424,,X,,212,21.2,-24,2.62,-116.22268,36.21884,11714.1,12:44:54,
4425,,X,,211,21.1,-24,2.62,-116.22289,36.21846,11720.5,12:44:55,
4426,,X,,211,21.1,-24,2.62,-116.22308,36.21808,11727.1,12:44:56,
4427,,X,,211,21.1,-24,2.62,-116.22325,36.21771,11734.2,12:44:57,
4428,,X,,211,21.1,-24,2.62,-116.22344,36.21736,11741.5,12:44:58,
4429,,X,,210,21,-24,2.62,-116.22364,36.21701,11749,12:44:59,
4430,,X,,210,21,-24,2.62,-116.22387,36.21666,11756.3,12:45:00,
4431,,X,,210,21,-24,2.63,-116.2241,36.2163,11763.1,12:45:01,
4432,,X,,210,21,-24,2.63,-116.22433,36.21592,11770,12:45:02,
4433,,X,,209,20.9,-24,2.63,-116.22454,36.21554,11777.3,12:45:03,
4434,,X,,209,20.9,-24,2.63,-116.22474,36.21516,11784.8,12:45:04,
4435,,X,,209,20.9,-24,2.63,-116.22492,36.2148,11792.2,12:45:05,
4436,,X,,209,20.9,-24,2.63,-116.22511,36.21445,11799.4,12:45:06,
4437,,X,,208,20.8,-24,2.63,-116.22531,36.21411,11806.4,12:45:07,
4438,,X,,208,20.8,-24,2.63,-116.22552,36.21376,11813.1,12:45:08,
4439,,X,,208,20.8,-24,2.63,-116.22575,36.2134,11819.8,12:45:09,
4440,,X,,208,20.8,-24,2.63,-116.22598,36.21303,11827.4,12:45:10,
4441,,X,,208,20.8,-24,2.62,-116.22618,36.21265,11834.8,12:45:11,
4442,,X,,207,20.7,-24,2.62,-116.22637,36.21227,11842.7,12:45:12,
4443,,X,,207,20.7,-24,2.62,-116.22656,36.2119,11851,12:45:13,
4444,,X,,207,20.7,-24,2.62,-116.22674,36.21155,11858.5,12:45:14,
4445,,X,,206,20.6,-24,2.62,-116.22694,36.2112,11865.8,12:45:15,
4446,,X,,206,20.6,-24,2.62,-116.22715,36.21085,11873.8,12:45:16,
4447,,X,,206,20.6,-24,2.62,-116.22737,36.21049,11882,12:45:17,
4448,,X,,206,20.6,-24,2.62,-116.22759,36.21011,11889.6,12:45:18,
4449,,X,,205,20.5,-24,2.62,-116.22779,36.20971,11896.8,12:45:19,
4450,,X,,205,20.5,-24,2.62,-116.22798,36.20932,11903.9,12:45:20,
4451,,X,,205,20.5,-25,2.6,-116.22815,36.20895,11910.9,12:45:21,
4452,,X,,205,20.5,-25,2.6,-116.22832,36.20858,11917.5,12:45:22,
4453,,X,,204,20.4,-25,2.6,-116.2285,36.20823,11924.4,12:45:23,
4454,,X,,204,20.4,-25,2.6,-116.22869,36.20788,11931.4,12:45:24,
4455,,X,,204,20.4,-25,2.6,-116.22889,36.20753,11938.9,12:45:25,
4456,,X,,204,20.4,-25,2.6,-116.2291,36.20716,11947.2,12:45:26,
4457,,X,,203,20.3,-25,2.6,-116.2293,36.20677,11954.6,12:45:27,
4458,,X,,203,20.3,-25,2.6,-116.22948,36.20638,11962.1,12:45:28,
4459,,X,,203,20.3,-25,2.6,-116.22964,36.206,11969.4,12:45:29,
4460,,X,,203,20.3,-25,2.6,-116.2298,36.20563,11976.2,12:45:30,
4461,,X,,202,20.2,-25,2.58,-116.22996,36.20527,11982.8,12:45:31,
4462,,X,,202,20.2,-25,2.58,-116.23014,36.20493,11989.9,12:45:32,
4463,,X,,202,20.2,-25,2.58,-116.23033,36.20458,11997.2,12:45:33,
4464,,X,,202,20.2,-26,2.58,-116.23054,36.20422,12004.1,12:45:34,
4465,,X,,201,20.1,-25,2.58,-116.23075,36.20384,12010.7,12:45:35,
4466,,X,,201,20.1,-25,2.58,-116.23094,36.20345,12017.8,12:45:36,
4467,,X,,201,20.1,-25,2.58,-116.23111,36.20306,12024.8,12:45:37,
4468,,X,,201,20.1,-25,2.58,-116.23127,36.20269,12032,12:45:38,
4469,,X,,200,20,-25,2.58,-116.23144,36.20233,12039.1,12:45:39,
4470,,X,,200,20,-25,2.58,-116.23162,36.20198,12045.9,12:45:40,
4471,,X,,200,20,-25,2.57,-116.23181,36.20163,12052.6,12:45:41,
4472,,X,,200,20,-25,2.57,-116.23201,36.20127,12060.1,12:45:42,
4473,,X,,199,19.9,-26,2.57,-116.23221,36.2009,12067.3,12:45:43,
4474,,X,,199,19.9,-26,2.57,-116.23241,36.20051,12074.2,12:45:44,
4475,,X,,199,19.9,-25,2.57,-116.23258,36.20013,12081.3,12:45:45,
4476,,X,,198,19.8,-26,2.57,-116.23275,36.19974,12088.8,12:45:46,
4477,,X,,198,19.8,-26,2.57,-116.23291,36.19937,12096.8,12:45:47,
4478,,X,,198,19.8,-26,2.57,-116.23309,36.19902,12105,12:45:48,
4479,,X,,198,19.8,-26,2.57,-116.23328,36.19867,12113.2,12:45:49,
4480,,X,,198,19.8,-26,2.57,-116.23348,36.19832,12120.6,12:45:50,
4481,,X,,197,19.7,-26,2.57,-116.2337,36.19796,12128.3,12:45:51,
4482,,X,,197,19.7,-26,2.57,-116.2339,36.19759,12136.7,12:45:52,
4483,,X,,197,19.7,-26,2.57,-116.23409,36.19721,12144.8,12:45:53,
4484,,X,,197,19.7,-26,2.57,-116.23425,36.19683,12152.5,12:45:54,
4485,,X,,196,19.6,-26,2.57,-116.23439,36.19647,12159.9,12:45:55,
4486,,X,,196,19.6,-26,2.57,-116.23455,36.19612,12167.1,12:45:56,
4487,,X,,196,19.6,-26,2.57,-116.23472,36.19578,12174,12:45:57,
4488,,X,,196,19.6,-26,2.57,-116.23491,36.19543,12181.5,12:45:58,
4489,,X,,195,19.5,-26,2.57,-116.23513,36.19507,12189.1,12:45:59,
4490,,X,,195,19.5,-26,2.57,-116.23532,36.1947,12196.9,12:46:00,
4491,,X,,195,19.5,-26,2.55,-116.23551,36.19432,12204.7,12:46:01,
4492,,X,,194,19.4,-26,2.55,-116.23567,36.19394,12212.4,12:46:02,
4493,,X,,194,19.4,-26,2.55,-116.23583,36.19357,12219.2,12:46:03,
4494,,X,,194,19.4,-26,2.55,-116.23596,36.19322,12226.2,12:46:04,
4495,,X,,194,19.4,-26,2.55,-116.23612,36.19287,12234,12:46:05,
4496,,X,,193,19.3,-27,2.55,-116.23628,36.19252,12242.1,12:46:06,
4497,,X,,193,19.3,-27,2.55,-116.23648,36.19216,12249.6,12:46:07,
4498,,X,,193,19.3,-27,2.55,-116.23669,36.19179,12257.5,12:46:08,
4499,,X,,192,19.2,-27,2.55,-116.23688,36.19141,12264.6,12:46:09,
4500,,X,,192,19.2,-27,2.55,-116.23706,36.19102,12271.7,12:46:10,
4501,,X,,192,19.2,-27,2.54,-116.23722,36.19064,12278.8,12:46:11,
4502,,X,,191,19.1,-27,2.54,-116.23736,36.19028,12285.6,12:46:12,
4503,,X,,191,19.1,-27,2.54,-116.23751,36.18992,12292.3,12:46:13,
4504,,X,,191,19.1,-27,2.54,-116.23767,36.18957,12299.6,12:46:14,
4505,,X,,191,19.1,-27,2.54,-116.23785,36.18923,12307.4,12:46:15,
4506,,X,,191,19.1,-27,2.54,-116.23804,36.18887,12315.2,12:46:16,
4507,,X,,190,19,-27,2.54,-116.23824,36.18849,12323.3,12:46:17,
4508,,X,,190,19,-27,2.54,-116.23841,36.18811,12331.3,12:46:18,
4509,,X,,190,19,-27,2.54,-116.23858,36.18772,12339.1,12:46:19,
4510,,X,,190,19,-27,2.54,-116.23873,36.18735,12346.4,12:46:20,
4511,,X,,190,19,-27,2.56,-116.23888,36.18699,12353.4,12:46:21,
4512,,X,,189,18.9,-27,2.56,-116.23902,36.18664,12360.8,12:46:22,
4513,,X,,189,18.9,-27,2.56,-116.23918,36.1863,12368.7,12:46:23,
4514,,X,,189,18.9,-27,2.56,-116.23937,36.18595,12376.7,12:46:24,
4515,,X,,189,18.9,-27,2.56,-116.23956,36.18559,12384.9,12:46:25,
4516,,X,,188,18.8,-27,2.56,-116.23975,36.18521,12392.3,12:46:26,
4517,,X,,188,18.8,-27,2.56,-116.23992,36.18482,12399.9,12:46:27,
4518,,X,,188,18.8,-27,2.56,-116.24007,36.18444,12407.3,12:46:28,
4519,,X,,187,18.7,-27,2.56,-116.24021,36.18407,12414.1,12:46:29,
4520,,X,,187,18.7,-27,2.56,-116.24034,36.18372,12421.7,12:46:30,
4521,,X,,187,18.7,-27,2.55,-116.24048,36.18337,12430,12:46:31,
4522,,X,,187,18.7,-27,2.55,-116.24065,36.18303,12437.5,12:46:32,
4523,,X,,187,18.7,-27,2.55,-116.24083,36.18268,12445,12:46:33,
4524,,X,,186,18.6,-27,2.55,-116.24102,36.18232,12452.2,12:46:34,
4525,,X,,186,18.6,-27,2.55,-116.24119,36.18194,12458.8,12:46:35,
4526,,X,,186,18.6,-27,2.55,-116.24134,36.18156,12465.6,12:46:36,
4527,,X,,186,18.6,-27,2.55,-116.24148,36.18118,12473,12:46:37,
4528,,X,,185,18.5,-27,2.55,-116.2416,36.18081,12480.7,12:46:38,
4529,,X,,185,18.5,-27,2.55,-116.24173,36.18046,12488.9,12:46:39,
4530,,X,,185,18.5,-27,2.55,-116.24187,36.18012,12497.6,12:46:40,
4531,,X,,184,18.4,-27,2.53,-116.24203,36.17978,12506.2,12:46:41,
4532,,X,,184,18.4,-27,2.53,-116.2422,36.17942,12514.1,12:46:42,
4533,,X,,184,18.4,-27,2.53,-116.24236,36.17905,12521.7,12:46:43,
4534,,X,,184,18.4,-27,2.53,-116.24251,36.17867,12529.2,12:46:44,
4535,,X,,183,18.3,-28,2.53,-116.24264,36.17828,12537,12:46:45,
4536,,X,,183,18.3,-28,2.53,-116.24275,36.17792,12544.8,12:46:46,
4537,,X,,183,18.3,-28,2.53,-116.24286,36.17757,12552.5,12:46:47,
4538,,X,,183,18.3,-28,2.53,-116.24298,36.17723,12560,12:46:48,
4539,,X,,183,18.3,-28,2.53,-116.24311,36.17689,12567.4,12:46:49,
4540,,X,,182,18.2,-28,2.53,-116.24327,36.17654,12574.7,12:46:50,
4541,,X,,182,18.2,-28,2.54,-116.24343,36.17618,12582.1,12:46:51,
4542,,X,,182,18.2,-28,2.54,-116.24358,36.1758,12589.6,12:46:52,
4543,,X,,181,18.1,-28,2.54,-116.24372,36.17542,12597.5,12:46:53,
4544,,X,,181,18.1,-28,2.54,-116.24382,36.17504,12605,12:46:54,
4545,,X,,181,18.1,-28,2.54,-116.24392,36.17468,12612.1,12:46:55,
4546,,X,,181,18.1,-28,2.54,-116.24401,36.17433,12619,12:46:56,
4547,,X,,181,18.1,-28,2.54,-116.24411,36.17398,12626.8,12:46:57,
4548,,X,,180,18,-28,2.54,-116.24423,36.17363,12635.1,12:46:58,
4549,,X,,180,18,-28,2.54,-116.24437,36.17328,12642.9,12:46:59,
4550,,X,,180,18,-28,2.54,-116.24452,36.17291,12650.8,12:47:00,
4551,,X,,180,18,-28,2.56,-116.24465,36.17253,12658.4,12:47:01,
4552,,X,,179,17.9,-28,2.56,-116.24475,36.17215,12665.5,12:47:02,
4553,,X,,179,17.9,-28,2.56,-116.24485,36.17177,12672.2,12:47:03,
4554,,X,,179,17.9,-28,2.56,-116.24492,36.17141,12679.4,12:47:04,
4555,,X,,179,17.9,-28,2.56,-116.24501,36.17106,12686.9,12:47:05,
4556,,X,,178,17.8,-28,2.56,-116.24511,36.17071,12694.4,12:47:06,
4557,,X,,178,17.8,-28,2.56,-116.24523,36.17036,12702.3,12:47:07,
